"Message","Status","Department"
"Mohon maaf sebelumnya. Saya Kursin, umur 32 Tahun tinggal di Desa Kaligangsa Wetan Kecamatan Brebes. Saya memiliki adik bernama Mahrifah umur 25 Tahun yang sehari-hari bekerja di kebidanan RSUD Kajen sebagai tenaga BLUD dan menjadi peserta BPJS ketenagakerjaan. Adik saya tinggal dengan Bapak saya di Desa Tegalsuruh RT 01 RW 01 Kecamatan Sragi Kabupaten Pekalongan. Adik saya mengalami kecelakaan saat berangkat dinas tanggal 8 Januari dan meninggal di Rumah Sakit Budi Rahayu Kota Pekalongan tanggal 12 Januari. Menurut pihak RSUD Kajen adik saya sudah dibayarkan iuran BPJS ketenagakerjaan sampai bulan Januari dan saya diminta mengajukan klain Jaminan kecelakaan Kerja (JKK) dan saya pun mengajukan Klain jaminan kecelakaaan kerja tanggal 18 Januari. Kelengkapan berkas pengajuan lengkap tanggal 5 Januari karena menunggu surat keterangan dari BPJS kesehatan (karena adik saya meninggal di RS dan dibiayai oleh BPJS kesehatan dan jasa Raharja). Pada saat mengumpulkan kelengkapan berkas dari pihak BPJS ketenagakerjaan meminta saya untuk menunggu konfirmasi selanjutnya dan semua kekurangan akan dikoordinasikan dengan pihak terkait dan akan dilakukan proses pencairan. Setelah lengkap berkas pengajuan ketika saya tanyakan proses pengajuan JKK saya hanya disuruh menunggu terus tanpa penjelasan yang memadai Ternyata sampai hari ini belum cair juga JKK yang kami tunggu tunggu dan ketika saya tanyakan, ada penjelasan dari pihak BPJS bahwa kesertaan BPJS adik saya sudah non aktif saat mau dicairkan (tanggal 22 April) sehingga menurut pihak BPJS perlu kebijakan dari pimpinan BPJS di Wilayah Jawa Tengah dan Pusat. Untuk itu, meskipun saa tahu ini bukan kewenangan dari Pak Gubernur, tetapi kami mohon bantuannya bepada Bapak Gubernur dapat berkoordinasi dengan Pihak BPJS Ketenagakerjaan Wilayah Jawa Tengah dan BPJS Ketenagakerjaan Pusat untuk membantu agar Jaminan kematian kecelakaan atas nama adik saya agar segera dapat segera dicairkan sebab itu adalah hak ahli waris dan adik saya meninggal juga saat masih menjadi peserta BPJS Ketenagajerjaan. Terimakasih pak Gubernur.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"LAPOR GUBERNUR...KAMI TAK INGIN TERUS ADA PEMUNGUT LIAR YG MENGAMBIL KESEMPATAN DI LUAR JEMBATAN TIMBANG KEC.TANJUNG KAB.BREBES.MERERKA MASIH SAJA MEMUNGUT UPETI DARI TRUK-TRUK YG SENGAJA TIDAK MASUK JEMBATAN TIMBANG.SERING TERJADI KERIBUTAN SEBAB MASYARAKAT SEKITAR TIDAK INGIN ADA PUNGLI.MEREKA MENGAMBIL UPETI DEMI KEUNTUNGAN PRIBADI YG MENIMBULKAN KECEMBURUAN SOSIAL.PADA DASARNYA TANPA IZIN RESMI DAN MELEGALKAN TRUK BEBAS LEWAT WALAUPUN MUATANNYA MELEBIHI KAPASITAS.CUMA MEMBAYAR DILUAR MEREKA CUKUP AMAN MELINTAS.TAK PEDULI JALAN CEPAT RUSAK DAN BERLUBANG.TOLONG DIBASMI SAJA PARA PEMUNGUT ITU BIAR KAPOK.BIASANYA SEKITAR PUKUL 02.30 SAMPAI JAM 6 PAGI.","Selesai","DINAS PERHUBUNGAN"
"LAPOR Assalamualaikum wr.wb Yth Gubernur Jateng Ganjar Pranowo, Sy Ryan Pratomo selaku warga Kab. Brebes ingin mengadukan kpd pak gubenur mengenai PUNGLI yg msh marak di Kab. Brebes dlm hal pengurusan kependudukan. Mohon laporan sy ditindak lanjuti. Terima kasih atas perhatiannya. Wasalam","Selesai","INSPEKTORAT"
"Lapor pak gubernur tolong dikaji ulang ijin penambangan batu dan pasir dikali pedes desa caruban kel.purwodadi kec.tonjong brebes soalnya semakin diambil terus batu dan pasirnya kalo banjir tanah disepanjang samping kali terkikis berakibat longsor.terima kasih","Selesai","DINAS ENERGI DAN SUMBER DAYA MINERAL"
"LAPOR Assalamualaikum,,lapor pak gub perbaikan jalan provinsi di desa Pengasinan kel. Sridadi Kec. Sirampog Kab. Brebes menggunakan material dengan kualitas yang sangat buruk. urugan yang digunakan untuk jalan yang amblas/longsor dengan kedalaman 1,5 meter fan panjang +- 30 meter dengan tanah gunung bukan sirtu.dan pasir untuk cor baik jalan dan pancang menggunakan pasir dari sungai tadah hujan.mohon untuk ditinjau.wassalamualaikum","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"LAPOR GUB Yth.Menanggapi laporan saya tentang pungli di luar Jembatan Timbang Kec.Tanjung Kab.Brebes.Bila bapak menginginkan nama dan alamat oknum yg mengambil upeti pada para sopir truk,akan saya berikan informasinya walau pun ini cukup berbahaya bagi saya.Dari hasil informasi dan mengikuti kemana rumahnya.Salah satu warga yg masih aktif mengambil upeti bernama Carlan dari desa kemurang kulon yg tinggalnya blok pintu air kebarat,silahkan dicari pasti ketemu atau perhatikan map dibawah utk mengetahui rumahnya sbb saya ikuti pulangnya.Untuk oknum polisi yg suka mengejar-ngejar truk namanya tertutupi jaket namun wajahnya saya kenali.Mereka dari pos tol pejagan dan polsek tanjung.Lantas utk apa saya lapor ke polsek setempat kalo pelakunya mereka.Dan mereka cukup cerdik,mampu membaca info dari sini makanya mereka selalu aman.Saat beroperasi pun ditempat yg gelap.Apabila bapak mampu mencari informasi dari Carlan,dari situ semua nama yg terlibat aksi pungli bisa diketahui.Kami masyarakat sekitar sangat benci adanya pungutan upeti demi keuntungan pribadi.Mohon penindakan karena walau pun kami mengawasi kami tak sanggup bertindak melawan oknum polisi.Terima kasih.","Selesai","DINAS PERHUBUNGAN"
"LAPOR GUB Tinggi jalan dari sungai 16m sedangkan rencana pembuatan pancang ditepi jln yg longsor di pengasinan sirampog cuma 12m itupun kalau tidak kena batu mesin bornya , kalau ada batu maka dalamnya sedapatnya sedangkan tanah liat yg ada di lokasi tersebut menurut peneliti ahli tanah dari pemerintah pusat sampe 14m dalamnya , sedangkan tanah antara sungai sampe jln provinsi yg berjarak 200m dipengasinan sirampog brebes berjenis tanah liat dan selalu bergerak kalau musim hujan datang, nah kalau pancang itu cuma dg kedalaman 12m berarti masih numpang diatas tanah liat otomatis pancangpun kalau musim hujam ikut bergerak , usul saya: tinggi jalan dari sungai 16m, dari sungai sampe jalan 200m dan tanahnya berjenis lempung (tanah liat ) harus pancang minimal dibuat dg kedalaman 17 s/d 20m biar bertahap tapi jadi manfaat , karna info yg aku dengar pancang akan dibuat 10titik, jadikan 5titik","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"LAPOR untuk DINHUBKOMINFO tentang PUNGLI diluar jembatan Tanjung-Brebes.Laporan yang diceritak oleh sdr.Yudi memang benar adanya sedangkan laporan tentang tangkap tangan atas nama tersebut sangat meragukan dilihat dari nama dan desanya.Saya memperhatikan betul situasi dilapangan sbb saya bekerja disekitar lokasi PUNGLI=SUAP=KORUPSI model jalanan.Pernah saya coba laporkan kejadian ini ke polsek setempat tapi maaf,tak direspon apalagi ditangani dengan serius.Kenyataan dilapangan membuktikan seolah ada pembiaran.Sekarang ini memang yg aktif melakukan adalah oknum polisi namun masih ada warga sipil yg aktif pula dan namanya Sdr.Carlan dari kemurang kulon dan dia satu-satunya dari desa itu.Dan seandainya polsek setempat bertindak tegas,mungkin tak ada laporan kesini Pak.Saya memaklumi,mungkin tak bisa dipantau 24 jam namun sering-seringlah ditengok di malam hari atau menjelang pagi.SEkalian saja saya sampaikan kepada Bupati Brebes H.Idza Priyanti utk ikut andil dalam pengawasan praktek pungli.sekian dulu pak,atas tanggapan positifnya saya ucapan terima kasih.","Selesai","DINAS PERHUBUNGAN"
"LAPOR PAK GUBERNUR dan untuk DINHUBKOMINFO,untuk kesekian kalinya kami melaporkan pungli di luar jembatan timbang tanjung-brebes.Dan kami tahu pasti oknum polisi juga sedang mencari salah satu dari kami yang melaporkan.Kami tak main-main memberantas segala bentuk pungli walau pun resikonya besar.Untuk itulah mengapa kami tak melaporkan pada kepolisian setempat,sebab mereka seakan membiarkan pungli berlangsung.Begitu pun petugas jembatan timbangnya seakan membolehkan.Kami bisa apa pak selain melaporkan langsung pada Pak Gubernur langsung.Mereka begitu licin dan cerdik memanfaatkan keadaan dan situasi dilokasi.Kami hanya bisa mengawasi dan melaporkan saja antara pelaku pungli beserta oknum polisi yg membekinginya.Mohon Pak,berantas tuntas mereka dari nama yg pernah kami laporkan sebelumnya.Walapun pernah ada yg tertangkap tangan tapi pungli itu masih berlangsung,alasannya disitu terdapat uang yg besar dan mudah dari para sopir truk yg tak masuk jembatan timbang.Pengawasan dgn CCTV tak cukup membuat mereka takut,justru mereka mengambil upeti ditempat yg gelap dan antara dini hari menjelang pagi.Sampai semalam kami lihat pun masih ada yg beroperasi mengambil pungli.Mohon Pak Gubernur bawahannya segera menindak lanjuti,para pemungut upeti ini beserta oknum yg membekingi dan yg menjengkelkan mereka tahu dgn membaca dan mengakses info ini.Terima kasih.","Selesai","DINAS PERHUBUNGAN"
"LAPOR PAK GUBERNUR,Kami masih meninjau aktifitas PUNGLI yg ternyata masih ada di luar Jembatan Timbang Tanjung kab.Brebes.Mohon pak untuk selalu ditinjau dan di tindak agar para pelaku dan oknum merasa jera.Mereka memanfaatkan waktu yg aman untuk melakukan aksi mereka,polsek tanjung kami anggap gagal dalam menangani pemungut liar ini dan terkesan membiarkan.Kami heran mengapa mereka begitu bengal dan nekatnya untuk terus-terusan menarik jatah dari para sopir truk yg kedapatan sengaja tak masuk jembatan karena muatannya berlebihan dan lebih aman membayar uang di luaran yg di manfaatkan oknum dan warga sipil.Mereka Polisi gadungan yg memakai lampu penghenti kendaraan.Mohon pak ditindak biar mereka benar-benar kapok,dan tidak mengganggu kenyamanan di jalan raya.Terima kasih.","Selesai","DINAS PERHUBUNGAN"
"LAPOR pak Gubernur Yth.Kami masih terus melaporkan aktifitas pungli diluaran Jembatan Timbang Kec.Tanjung Kab.Brebes.Kami heran dan sekaligus bingung mengapa mereka masih saja nekat mengambil upeti dijalanan walau pun sudah terpasang CCTV jarak jauh.Mereka memakai penutup wajah agar tak mudah dikenali dengan bekal lampu parkir.Jam aktif mereka antara jam 03.00 wib sampai jam 06.00 wib.Dan pagi tadi pun kami masih memergoki ada 2 warga sipil yg masih meminta jatah disebelah timur Jembatan timbang,sekitar pos ternak dan di warung.Mengapa mereka sering lolos itu karena ada yg bertugas mengawasi keadaan Pak.Entah siapa oknum dibalik semua praktek pungli itu.Seandainya ada yg memanggil saudara Carlan yg dari desa kemurang kulon kami pastikan semua mafia pungli akan terungkap semua.Kami yakin mereka tak akan pernah berhenti mengambil jatah sebab uang yg mereka dapat sangat besar.Ada yg menerima setoran dibalik itu semua,siang tadi kami lihat semua truk masuk jembatan timbang karena ada petugas DEPHUB yg berada didepan pintu masuk,tujuannya jelas biar semua truk masuk jembatan timbang.Kami harap kedisiplinan itu terus berlangsung biar tidak ada lagi oknum yg memanfaatkan keadaan demi pribadi masing-masing.Terima kasih dgn sangat telah menanggapi dgn serius laporan dari kami.","Selesai","DINAS PERHUBUNGAN"
"YTh, Pak Ganjar, Mohon utk disampaikan ke Bupati Brebes dan jajarannya bahwa di Desa Sitanggal bagian barat Kec. Larangan ada sekelompok pedagang ikan asap dimana asapnya sangat mengganggu dan membahayakan kesehatan warga sekitar. Kami mohon agar bupati brebes untuk mengukur kualitas udara ambien disana pak terutama pada jam 2 sore. Sudah banyak warga yg pernafasan dan kesehatannya terganggu pak ganjar, Mohon bupati brebes utk segera bertindak. Terimakasih","Selesai","DINAS LINGKUNGAN HIDUP DAN KEHUTANAN"
"Asalamualaikum pak.Gubernur ... Warga desa.pangebatan kec.bantarkawung kab.brebes menolak galian C dengan menggunakan alat berat . Tapi kenapa alat berat tetap beroprasi pak Gubernur ??","Selesai","DINAS ENERGI DAN SUMBER DAYA MINERAL"
"saya warga desa cikandang kec. kersana - brebes.... dulu di desa kami (th.2013) ada tahap 2 pembuatan e-ktp , tapi sampai saat ini e-ktp tersebut belum juga jadi... terus saudara saya juga pernah bikin KK melalui salah satu petugas desa dengan membayar sebesar Rp. 150.000, tapi setelah jadi ternyata ada kesalahan dalam pengisian tanggal lahir, lalu dibawa lagi ke balai desa, sehari kemudian dikembalikan lagi, katanya udah dibenerin, tapi ternyata cuman ditutup aja kolom yang salahnya lalu ditempelin tanggal lahir yang sebenernya. dan ternyata KK tersebut tidak dapat digunakan untuk membuat pasport karena datanya masih salah di tanggal lahirnya..... Gimana tuch pak kalo seperti itu ? dimana tanggung jawabnya ? uang diterima tapi kerjaan gak becus .....","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Asalamualaikum Maaf pa sya dulu buat ktp hilag trus buat lagi tapi nik tidak muncul d data sya merantau d jakarta untuk ngurus npwp bpjs dll tidak bisa tolong d bantu pa saya tingal di pakijangan bulakamba brebes","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"tolong perbaikan pelayanan E KTP ke. brebes , saya dari dlu buat E KTP belum pernah jadi. sampai sekarang saya memakai KTP sementara. setiap pembuatan KTP kartu tidak penah terlayani dengan alasan blanko kartu yang belum ada.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"tolong perbaikan pelayanan E KTP ke. brebes , saya dari dlu buat E KTP belum pernah jadi. sampai sekarang saya memakai KTP sementara. setiap pembuatan KTP kartu tidak penah terlayani dengan alasan blanko kartu yang belum ada.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Selamat Siang Pak Gub dan Staff, pada tanggal 07 September 2016, Pukul 08:25:14 saya baru saja membayar Pajak Tahunan dan 5 Tahunan (ganti Plat Nomor) Kendaraan roda 2. didalam rincian pembayaran dituliskan sebagai berikut : PKB : 172.500, SWDKLLJ : 35.000, ADM STNK : 50.000, ADM TNKB : 30.000, Dengan Total Tagihan adalah Sebesar : RP 287.500,- Namun, dikarenakan saya membeli motor tersebut second, dan tidak ada KTP Pemilik Asal pada saat membayar Pajak, saya ditagih bayaran sebesar RP 390.000,- dan ketika ditanyakan, mereka menjawab : ""memang seperti ini kalau tidak bisa menunjukan KTP ASLI"". yang menjadi pertanyaan saya, Apakah memang ada peraturan terbaru dari Pemprov Jateng / UU yang mengatur apabila tidak ada KTP ASLI PEMILIK MOTOR AKAN DIKENAKAN BIAYA TAMBAHAN Rp 100.000??? Dikarenakan tidak hanya saya yang membayar tanpa adanya KTP pada setiap harinya, dan apabila diakumulasi, mungkin bisa berjuta2 uang yang belum jelas tersebut. Mohon penjelasan dari staff yang terhormat. Kami mencoba taat bayar pajak, menyempatkan waktu untuk sekedar melaksanakan kewajiban sebagai warga jawa tengah, agar pembangunan infrastruktur dan pelayanan publik yang lebih baik lagi kedepannya. FYI, Saat ini saya kuliah jurnalisme di salah satu perguruan tinggi kedinasan di jogja. bisa saja saya sebarkan berita ini di media massa, namun alangkah lebih baiknya apabila saya konfirmasi terhadap dinas terkait di Pemprov JATENG tercinta ini, agar lebih jelas lagi. PEMBAYARAN DILAKUKAN DI SAMSAT CAPEM BUMIAYU. Apabila dengan laporan ini, anda menyuruh saya untuk menyelidiknya / gontok2.an sendiri dengan pekerja di SAMSAT, alangkah baiknya Situs Lapor Gub, dan SMS Gub di tutup saja!!! Mohon Follow Upnya, Terimakasih, MUHAMMAD FAIZ ABDILLAH, Jl. KH. Rosul, No.12 Rt.02, Rw.03, Desa Kalierang, Kec. Bumiayu, Kab. Brebes / sertar.faiz@gmail.com","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Pak, saya sedang buat KTP di Kabupaten Brebes hampir 2 bulan belum jadi. Kok bisa?","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pembangunan pabrik di desa tengguli kec.Tanjung kab.Brebes tidak mementingkan warga desa sekitar dengan tidak adanya saluran pembuangaan air sehingga bila hujan rumah warga sekitar terendam banjir dan susah untuk surut karna saluran pembungaan tertutup oleh pabrik dan imbasnya keluarga saya harus mengungsi Pengaduan terhadap Rt dan Lurah setempat tidak ada yang merespon Tolong di tindak lanjuti..","Selesai","DINAS LINGKUNGAN HIDUP DAN KEHUTANAN"
"Lapor: Bapak Gubernur YTH: Pelayanan pembuatan E KTP dan Administrasi kependudukan lainnya di kec. Losari Kabupaten Brebes Jateng di persulit dengan alasan komputer error atau blangko habis, dari tanggal 13-10-2016 mau buat E kTP kata petugasnya komputer error dan di suruh datang kembali pada hari senin 17-10-2016 tapi lagi2 dengan alasan yang sama komputer error, belum lagi di pungli untuk pembuatan surat pengantar dari desanya, padahal pembuatan E KTP sudah tidak perlu lagi surat pengantar, berikut sumbernya: http://setkab.go.id/tidak-perlu-surat-rt-rw-kini-mengurus-e-ktp-dan-akta-kelahiran-cukup-fotokopi-kartu-keluarga/ saya mohon janganlah masyarakat di persulit atau dibuat sulit walaupun persyaratan sudah lengkap yang pada akhirnya mengarahkan masyarakat untuk dibuatkan lewat calo di desa, mohon kepada pihak terkait agar di follow up dan jika perlu di sidak pak di tiap tiap desa dan kecamatan mengingat kami masyarakat mau tertib administrasi, dan jangan di persulit, belum lagi jika rumah kami jauh dari kecamatan, kebayang susah, menguras waktu dan tenaga, kami masyarakat yang mau berubah untuk tertib administrasi kependudukan dan tidak mendukung calo dan pungli. terimakasih. SALAM REVOLUSI MENTAL","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Yth Gubernur jateng, Pembuatan/perekaman E KTP di kec. Losari kab. Brebes, sangat di persulit padahal aturan sekarang cukup membawa copy KK saja, saya sangat kecewa dan merasa di permainkan oleh petugas kecamatan karena sudah 5x bolak balik dengan alasan yg sama komputernya lagi error, padahal sy lihat orang yg dibawa oleh perangkat desa bisa langsung perekaman, apakah ini cara di kecamatan sengaja di persulit dengan alasan error supaya masyarakat pada akhirnya di suruh mengurus lewat calo di desa? Dengan tarif 50-75rb, Ini yang sy alami pak, sekiranya bapak gubernur bisa melihat keadaan ini. Semoga program presiden untuk memberantas pungli bisa menyentuh kalangan dari bawah. Terimakasih pak","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Mohon verifikasinya Pak, Saya kemarin perpanjang stnk 5 tahunan (ganti plat) saat cek fisik di SAMSAT Brebes (di Pantura), ko saya diminta bayar 30 ribu rupiah, apa untuk pengganti sticker cek fisik ya? sayangnya saya ga ada bukti rekaman atau video untuk memperjelas. Mohon konfirmasinya. Terima kasih.","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"salam Gub.pungli di kua kec songgom.brebes.biaya nikah datang kua 400rb.mhn di benahi.suwun","Selesai","INSPEKTORAT"
"Saya ingin mengurus surat ahli waris dikelurahan, tetapi pihak kelurahan meminta biaya sebesar 500ribu. Padahal saya tau kalo biaya untuk mengurus tidak semabal itu. Dan diperkirakan itu adalah pungli, saya mengadukan ini karna ternyata telah banyak kasus yg seperti saya. Menurut saya ini seperti korupsi. Tolong bapak gubernur untuk dapat menindak tegasi kasus saya ini. Kelurahan gandasuli kab. Brebes. Makasih","Selesai","INSPEKTORAT"
