"Message","Status","Department"
"UNTK RUAS JALAM YG DI LALUI DAMTRUK BANTARKAWUNG BUMIAYU . YG RUSAK JLAN SEBLAH KIRI . KARNA PADA SAAT DAMTRUK BAWA MUATAN BERLEBIH ITU ARAH BNTARKAWUNG KE BUMIAYU . TAPI YG SBLAH KANAN MULUS2 SAJA . BERARTI JALAN TIDAK KUAT KARNA MUATAN DAMTRUK BERLEBIH TONASENYAMUATANYA . MOHON DI CEK AGAR JLAN NDA BO","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"lapor pak.. saya mencoba mewakili sebagian suara rakyat brebes selatan tepatnya di kec.paguyangan perihal e-ktp.. yg mana pertanyaan tentang : 1.apakah bahan e-ktp tidak ada? 2.apakah kami rakyat brebes selatan harus berangkat sendiri ke brebes (dinas kependudukan) untuk meminta stempel? lantas apa gunanya ada pegawai kecamatan? 3.apakah ada jaminan ketika kami datang ke brebes semua di permudah?(jarak brebes ke kec.paguyangan 2.5jam +-) karena pengalaman yg sudah2 dari warga antri disna bisa sampai 2harian sekian pertanyaan saya besar harapan saya panjenengan memberi solusi kepada kami warga brebes selatan dalam waktu dekat.. karena kami selalu berusaha menyelesaikan kewajiban kami dan pantas jika kami mengharapkan hak kami.. salam.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"saya mau blokir stnk mobil lama sy yg udh lama sy jual krn mw beli lagi..tp td diminta ad fotokopi stnk kndaraan lama saya..padahal udah gak tau posisi mobil lama sy dmn.. ap emang harus pake fotokopi stnk yg lama ya..klo iya berarti sy gak bs donk blokir stnk lama sy..krn nyarinya kn susah..mohon solusi.. sya kurniadi dr brebes.. yg mw sy blokir mobil dg plat G 8683 NG..","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Lapor, saya ngurus kehilangan E-KTP di kabupaten Brebes sejak bulan Desember 2016 sampai sekarang belum jadi juga dengan alasan belum ada blangko. Awalnya dijanjikan 4 bulan jadi, kemudian berubah lagi jadi 6 bulan. Tolong segera ditindaklanjuti.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Lapor, saya ngurus kehilangan E-KTP di kabupaten Brebes sejak bulan Desember 2016 sampai sekarang belum jadi juga dengan alasan belum ada blangko. Awalnya dijanjikan 4 bulan jadi, kemudian berubah lagi jadi 6 bulan. Tolong segera ditindaklanjuti.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pagi pak saya bkn ktp dr bln 9 th 2016 sampe skrg bln 6 2017 blm jd pak.kec songgom kab brebes.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Selamat siang pak, maaf saya mau tanya kenapa pembuatan KTP elektronik belum jadipadahal sudah hampir 1,5 tahun. Domisili saya dari desa pende kec, banjarharjo Kabupaten, Brebes. Mohon bantuannya. Terima kasih","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Bpk Gubernur yang terhormat, mohon di laksanakannya revitalisasi sungai sigeleng di kabupaten brebes. karena setiap hujan, di desa kami kelurahan limbangan kulon selalu banjir baik di rumah-rumah maupun jalan utama desa. mohon segera direalisasikan karena kami sudah lelah dengan masalah banjir yang selalu datang saat hujan turun. matur nuwun..","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Yth bpk ganjar. Saya ingin melaporkan ttg pembuatan e-ktp saya. Saya berasal dr kota Brebes Jawa tengah. Sudah mau satu tahun e-ktp saya blm jadi dengan beralasan blangko habis. Jd saya hnya dpt ktp sementara saja. Mohon ditindak lanjuti pak.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Selamat malam pa..maaf pa sudah larut malam saya kirim pesan ini.karna baru tau ada no pengaduan terkait masalah yg ada d daerah saya. Gini pa..saya sudah buat e ktp hampir 1thn tapi kok belum jadi2 juga ya?saya tinggal d bumiayu tepatnya d desa benda kecamatan sirampog..tapi saat ini saya kerja d jkt.terus terang saja pa..ktp buat saya penting bgt..karna saya d tolak mendaftar go-jek hanya gara2 ktp masih berupa resi..padahal niatnya buat cari tambahan setelah pulang kerja..kalo ga ada tambahan terasa berat banget rasanya hidup d tengah jakarta..mohon bapa sudi untuk mencari tau..kalo bisa sih sesegeranya karna proses udah terlalu lama..makasih","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Asslmkm bp ganjar ..pa tolong buat pembuatan / Cetak ulang E KTP di kecamatan KERSANA kabupaten BREBES Jawa Tengah harap di cek ..soalnya setiap hari server selalu eror dan harus menunggu lama ..dan pekerja yg di kantor kecamatan responya kurang enak ..mohon solusinya pak ..terima kasih ..salam saya moh arif saefudin","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Assalamualikum Wr. Wb Selamat Pagi Bapak Gubernur Jawa Tengah, Bapak Ganjar Pranowo Mudah-mudahan selalu ada dalam kesehatan dan lindungan Allah SWT Maaf sebelumnya, saya ingin memperkenalkan diri. Nama : Muhamad Syamsul Fallah Umur : 21 th Alamat : Desa Bangbayang RT 003/RW 001 Kec. Bantarkawung, Kab Brebes-Jawa Tengah Indonesia Ingin menyampakan keluhan, yang terjadi didesa kami Pa. Setelah lulus sekolah menengah kejuruan (SMK) pada tahun 2014, keinginan kuat untuk bekerja sangat tinggi. dan tentu harus melamar ke perusahaan- perusahaan. Dimulai dari mempersiapkan berkas lamaran. Namun sayangnya ketika ingin membuat Surat SKCK dari Polisi. ada beberapa tahap yang harus dilalui. 1. Meminta surat keterangan dari RT/RW setempat 2. Meminta surat keterangan dari Desa. disini yang saya heran, hanya selembar surat pengantar dari desa saja harus bayar Rp 10.000 (Tahun 2014, tidak tahu untuk tahun 2017). Kemudian tidak selesai disitu saja. Saya harus minta stempel dari kecamatan bantarkawung, dan disana diminta bayar lagi Rp 10.000. hanya sebuah stempel. Kemudian baru pergi ke kantor polisi, mengisi pormulir dan ada biaya 20.000 Dan tahapan ini telah berkelajutan selama bertahun-tahun. Saya tidak mengerti, masa hanya selembar kertas dan stempel aja bayar. Itu baru hanya surat keterangan dari desa. Dua bulan yang lalu, setelah ayah saya meninggal dunia. Tentu ada pembaharuan surat keluarga. Kemudian ibu saya mengurus ke desa. Dan disana hanya melakukan perubahan pada surat keluarga bisa jadi selama 1 bulan. dengan biaya 100.000 apakah ini benar ??? Mudah-mudahan Bapa Gubernur, Bapak Ganjar Pranowo berkenan mendengar keluhan ini. Agar rakyat kecil yang hendak kerja, tidak dibebani dengan hal-hal kecil seperti itu. terimakasi","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Yth. Pemerintah Provinsi Jawa Tengah,

Mohon perhatiannya untuk jalan propinsi Karang Sembung menuju arah Songgom, kabupaten Brebes rusak parah. Mohon perhatian perbaikan sehubungan sudah banyak memakan korban.

Mohon ditindaklanjuti, terima kasih","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Kenapa pada saat pendaftaran balik nama di samsat brebes,di mintai admin 50rb?saat masih di bagian loket pendaftaran","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Bapak,ganjar purnomo,kenapa tidak berlakunya,pergub nomor 44 tahun 2017 ,disambar bumiayu,Brebes","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Selamat malam pak gubernur jawa tengah , nama saya roky dari bumiayu brebes, saya setiap minggu lewat jalan dri tegal ke bumiayu, tapi jalan antara prupuk bumiayu rusak parah, sampe bnyk lubang yg sangat parah dan mungkin tdk bsa di lalui kndaraan baik mb","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Yth pak ganjar.. Saya warga brebes ingin menyampaikan keluhan, jalan didaerah tonjong rusak parah, jalannya berlubang cukup dalam, tinggal area tengah yg masih bisa dilalui, sering terjadi macet dan sangat membahayakan apalagi pas turun hujan. Mohon diperhatikan pak, sebab selama ini belum ada usaha perbaikan. Atas perhatiannya saya ucapkan terimakasih.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Pak jalan prupuk sampe tonjong setiap hari macet parah dikarenakan jalan yang sangat rusak parah","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Ass. Ngapunten pak kulo amir warga brebes. Mau menympaikan kalo jalan pantura rusak parah kusus ny d brebes.dr perbtsn brbes crebon. Sampai ke tegal. Byak lobang. M0h0n d tindak lanjuti pak gubernur. Matursuwun.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Assalamualaikum ... Pak Ganjar tolong jalan brebes - bumiayu di perbaiki ... Jalannya sudah tidak layak ... Dan sudah banyak pula terjadi kecelakaan gara jalan rusak .. Terimakasih","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Selamat pagi salam sejahtera.saya imam sujadi sebagai warga jawa tengah ingin menyampaikan keluhan..kemarin saya melakukan perjalanan ke daerah brebes dan di sana banyak sekali jalan yang berlubang dan penerangan jalan yang sangat kurang.tolong buat jalan itu segera di betulkan krn dapat membahayakan warga yang melintas di daerah brebes apalagi kalau malam hari sangat membahayakan terutama pengguna sepeda motor","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Assalamualaikum pa Ganjar kami warga Dukuhturi,Ketanggungan,Brebes yg terkena jalan Fly Over Dermoleng tolong di cairkan se segera mungkin uang ganti rugi tanah & bangunan, yg sudah masung rek masing2 warga (di cetak di buku Tabungan) per tgl 27 Desember 2016 kata pihak bank Mandiri nya nunggu perintah dari pa Helmi (SATKER) kata pa Helmi nunggu yg 5 org minta tambhn ganti rugi bangunannya padahal yg 5 org sama sudah DIL, proyek sudh dimulai, trimakasih","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Assalamualaikum gimana pa sudah di sampaikan belum masalh ganti rugi untuk fly Over di Dermoleng,desa Dukuhturi, Ketanggungan Brebes belum bisa di cairkan masih di blokir di Bank Mandiri cabang Brebes padahal sudah di cetak di buku Tabungan masing2 warga sudah satu bulan lebih uang nya ada di bank Mandiri nunggu apa lgi ? apa nunggu berbunga dulu?","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Yth. Gubernur Jateng Bpk. H. Ganjar Pranowo Assalamualaikum Dg hormat, Pa Gubernur, jembatan di bwh jln Tol Pejagan sering banjir yg mengakibatkan jalan rusak & berlubang parah. Ini bisa menimbulkan korban. Jalan keluarnya mgkn Jembatan Tol di angkat/ di naikkan, agar jl bwh jembatan bisa di tinggikan spy tdk banjir lg.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Assalamualaikum kepada Yth. bpk Ganjar ganti rugi tanah & bangunana untuk jalan layang ( fly over) di Dermoleng untuk desa Dukuhturi,Ketanggungn Brebes selatan Rel KA BELUM CAIR masih di blokir Bank Mandiri cabng Brebes katanya nunggu perintah Satker Bina Marga a/n p Helmi sudah 1 bln lebih uang ada di bank nya sudah d cetak d buku Tabungn warga per tgl 27/12/2016 sedangkan utara rel sudah cair, rakyat di layani bukan pejabat yg di layani..terimaksih","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Kali pemali tanggulnya yg trletak di kab brebes di wilayah kecamatan brebes parah","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Bapak ganjar gubernur jateng tercinta. warga brebes sangat terganggu Dengan bangunan wqrung yg berada di sepanjang jalan sungai brebes ke arah jatibarang terutama desa terlangu. Sehingga menyebabkan banjir besar kemarin dan saat ini. Mohon bongkar dalam minggu ini agar banjir surut.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Lapor miftakhudin Brebes Assalamualaikum pak gubernur maaf mengganggu waktunya kami suporter Persab brebes mau tanya,kenapa dana APBD provinsi yang katanya 9 milyar untuk membantu renovasi stadion karangbirahi brebes 2017 di hapus?tolong beri kami keadilan pak","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Assalamualaikum pa Gubernur tolong bilangin ke Bina Marga kab.Brebes tolong jalan2 di Ketanggungan selatan khusus nya setelah bendungan Cisadap banyak jalan longsor ada 5 titik bisa bertambah sangat berbahaya buat para pengguna jalan apalagi klw malam hari karna tidak ada jalur lisrik nya karna jalan tidak melewati desa di luar desa masuk hutan tpi hutan gundul trimakasih","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"lapor pak gubernur,,tolong di tindak pungli E ktp di daerah brebes ,lebih tepatnya kelurahan baros,kecamatan ketanggungan,,oknum pegawai kantor kelurahan memintai uang buat yg mau ambil E ktp di kantor kelurahan ,,,!!!mohon di tindak lanjuti yg berkewenangan dngn hal ini","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pak gub mohon di perbaiki info pajak online wil brebes tidak on mohon bantuan nya","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Slmt malam.apakah dikecamatan kersana brebes tidak ada alat cetak ektp.karena petugas kecamatan pakai alasan itu..mohon pencerahan.terimakasih","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Sebelum nya saya minta maaf pak gubernur,saya mau menanyakan masalah pembuatan KTP di kabupaten Brebes, banyak keluhan dari masyarakat bahwa Sanya pembuatan KTP di kabupaten Brebes tidak berjalan dengan baik, banyak juga masyarakat Yg marah gara2 bikin KTP gak bisa, ada juga Yg bikin KTP sampai satu tahun, bahkan ada juga yang sampai mau tiga tahun, katanya list nya belum ada tapi ko lama banget sampai mau lima tahun,mohon sarannya pak gubernur yang terhormat#Trimakasih","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Tolong pak ganjar kenapa sampai saat ini pembuatan KTP di brebes sangat sulit. Alasannya Blanko tidak ada. Penggantinya hanya diberi kertas hvs selembar yang harus diperpanjang terus menerus. Dikarenakan KTP sangat PENTING dalam segala hal di NEGARA ini, Tolong pak ganjar memantau dinas terkait. Salam..","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Yth. Pemerintah Provinsi Jawa Tengah, Saya mendapat info dari tetangga saya, bahwasannya dia dikenakan uang Rp. 750.000 untuk pembuatan Akta Kelahiran di desanya. Kami tahu bahwa, sekarang untuk pembuatan Akta Kelahiran harus dilakukan di Kabupaten. Maka dari itu, petugas Desa yang 'membuatkan' Akta tersebut juga menginformasikan bahwa pembuatannya dilakukan di Kabupaten. Dan uang tersebut bertujuan sebagai ongkos menuju Kabupaten dan juga untuk percepatan pembuatan. Dan perlu diketahui, memang jarak antara Kecamatan menuju Kabupaten sekitar 65 KM. Lokasi kami berada di Desa Pruwatan, Kecamatan Bumiayu, Kabupaten Brebes, Jawa Tengah. Yang disayangkan selain pembuatan Akta dikenakan tarif segitu besarnya, juga mengapa sekarang segala kepengurusan harus dilakukan di Kabupaten? Jauh sekali itu. Rugi ongkos dan rugi waktu. Masih mending kalau punya transportasi aman, nyaman, murah, seperti KRD, atau BRT. Mohon ditindaklanjuti, terima kasih","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Selamat siang Ad yg perlu sya tanyakan. .untuk perpanjang plat berserta pajak bisa dlakukan scra online atau harus datang secra langsung. .karna sya berdomisilin d pekalongan sedangkan kendaraan sya berasal dr kab. Brebes. .mohon saranya. .","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Pak gupernur sy cabut berkas motor di satlantas brebes jadinya 1bulan,dimintai uang 150rb,samsat 50rb tanpa kwitansi,gmna?","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Lapor pa gubernur ada banyak persoalan rumit dlm menangani surat2 dikantor dindukcapil kab brebes system pelayanan birokrasi yg masi belum memuaskan bwt warganya,sy memohon kpd pa gubernur agar ditindak lanjuti cara kinerjanya agar lebih profesional dlm pelayanan.terimakasih.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Ass.wr.wb Pak gubernur YTH, mhn bantuanya untk pembuatan KTP diwilayah PEMKAB BREBES Ko lama sekali, hanya diksh selembar kertas untk pengganti KTP smntr, dg alasan material KTP hbs, tetapi yg bikin sy heran apabila msh ada hbngan keluarga dg pegawai dukcapil PEMKAB BREBES langsung jd KTP nya. mhn ditindak lanjuti pak GUBERNUR. TRMKSH","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Ass.wr.wb. Pak Gubernur Yth, mhn bantuanya untuk pembuatan KTP diwil. Pemkab BREBES ko lama banget ya, bisa jadibpun hanya dikasih Selembar kertas pengganti sbg KTP sementara, dg alasan material KTP hbs..Tetapi alangkah terkejutnya saya melihat salah satu orang yg msh punya hbngan family dg pegawai dukcapil Pemkab Brebes dlm waktu 15 menit bs jadi dan material ada....apa material KTP hanya diperuntukan yg punya saudara di dukcapil ,semntara yg tdk punya family di dukcapil hanya secarik kertas...sementara saya lihat berita di televisi Pak menteri mengatakan material sdh ga bakal kekurangan...mhn bantuan pak Gubernur agar ditindak lanjuti...trmksh","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Selamat siang pak ganjar, tolong pak perbaiki jalan berlubang antara pejagan sampai losari brebes. Banyak sekali lubang jalan ny pak. Terima kasih pak ganjar.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"ketua rt di desa cikandang kec.kersana kab brebes ada yg sudah 20 tahun tidak diganti.mohon diperhatikan","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Assalamualaikum pak gub.....birokrasi di brebes kec.bulakmba amburadul pak... Sya padahal setiap cuty pulang kmpung..cuma mau ngambil ktp...tpi smpe sekarang belum di cetak....sya sudah tlpon ±15 kali...responnya sama saja.... Mohon disidak pak.....sya sudah capek pak bolak balik..,.blum ada omongan dri atasan...","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"siang pak, saya mau mengadukan kenapa di daerah Brebes khususnya wilayah kersana pembuatan KTP sangat lamban, sampai ada yg menunggu sampai berbulan - bulan. Malah ada yg sampai 1 tahun belum jadi. mohon penjelasannya pak. terima kasih.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"kecamatan kersana gangguan, para warga yg mengantri dri kmren dan hari ini pada mengeluh..","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"slmt pagi pak, saya mau tanya apa bisa membuat ktp di DUKCAPIL Brebes pak. karena di kecamatan kersana antrian membludak , sedangkan saya sedang dikejar waktu untuk membuat BPJS karena istri saya sedang mengandung.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"pak gubernur,bisakah disdukcapil brebes,punnya perwakilan yg bisa meringan kan warga brebes selatan,karena jauh sekali untuk mengurus akte dan kk","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Mohon pak gubernur, usulan warga Kaligangsa wetan RW 06 Brebes atas kondisi tanggul DAS anak sungai Kaligangsa yang memperhatikan dan ditakutkan pada saat musim hujan air meluap dikuatirkan tanggul tidak kuat dan jebol hingga kawasan perumahan RW 06 bisa terendam banjir setinggi orang dewasa.","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"selamat malam Pak, saya warga kec Bumiayu, waktu itu saya bikin surat pindah dari Brebes ke Cirebon, waktu itu ada kesalahan no nik yg di cantumin di surat pindah itu bukan nik e-ktp tapi nik ktp lama, setelah saya mau bikin e-ktp Cirebon ternyata tidak bisa di proses, dan harus bikin surat pindah ulang dengan mencamtukan nik e-ktp, setelah saya mengajukan surat pindah ulang yg baru katanya tidak bisa dengan alasan ini itu yg saya sendiri kurang mengerti, mohon bantuannya pak utk masalah saya ini","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
