Message,Status,Department
lapor gub tinggi jalan dari sungai m sedangkan rencana pembuatan pancang ditepi jln yg longsor di pengasinan sirampog cuma m itupun kalau tidak kena batu mesin bornya kalau ada batu maka dalamnya sedapatnya sedangkan tanah liat yg ada di lokasi tersebut menurut peneliti ahli tanah dari pemerintah pusat sampe m dalamnya sedangkan tanah antara sungai sampe jln provinsi yg berjarak m dipengasinan sirampog brebes berjenis tanah liat dan selalu bergerak kalau musim hujan datang nah kalau pancang itu cuma dg kedalaman m berarti masih numpang diatas tanah liat otomatis pancangpun kalau musim hujam ikut bergerak usul saya tinggi jalan dari sungai m dari sungai sampe jalan m dan tanahnya berjenis lempung tanah liat harus pancang minimal dibuat dg kedalaman s d m biar bertahap tapi jadi manfaat karna info yg aku dengar pancang akan dibuat titik jadikan titik,Selesai,dinas pekerjaan umum bina marga cipta karya
lapor untuk dinhubkominfo tentang pungli diluar jembatan tanjung brebes laporan yang diceritak oleh sdr yudi memang benar adanya sedangkan laporan tentang tangkap tangan atas nama tersebut sangat meragukan dilihat dari nama dan desanya saya memperhatikan betul situasi dilapangan sbb saya bekerja disekitar lokasi pungli suap korupsi model jalanan pernah saya coba laporkan kejadian ini ke polsek setempat tapi maaf tak direspon apalagi ditangani dengan serius kenyataan dilapangan membuktikan seolah ada pembiaran sekarang ini memang yg aktif melakukan adalah oknum polisi namun masih ada warga sipil yg aktif pula dan namanya sdr carlan dari kemurang kulon dan dia satu satunya dari desa itu dan seandainya polsek setempat bertindak tegas mungkin tak ada laporan kesini pak saya memaklumi mungkin tak bisa dipantau jam namun sering seringlah ditengok di malam hari atau menjelang pagi sekalian saja saya sampaikan kepada bupati brebes h idza priyanti utk ikut andil dalam pengawasan praktek pungli sekian dulu pak atas tanggapan positifnya saya ucapan terima kasih ,Selesai,dinas perhubungan
lapor pak gubernur dan untuk dinhubkominfo untuk kesekian kalinya kami melaporkan pungli di luar jembatan timbang tanjung brebes dan kami tahu pasti oknum polisi juga sedang mencari salah satu dari kami yang melaporkan kami tak main main memberantas segala bentuk pungli walau pun resikonya besar untuk itulah mengapa kami tak melaporkan pada kepolisian setempat sebab mereka seakan membiarkan pungli berlangsung begitu pun petugas jembatan timbangnya seakan membolehkan kami bisa apa pak selain melaporkan langsung pada pak gubernur langsung mereka begitu licin dan cerdik memanfaatkan keadaan dan situasi dilokasi kami hanya bisa mengawasi dan melaporkan saja antara pelaku pungli beserta oknum polisi yg membekinginya mohon pak berantas tuntas mereka dari nama yg pernah kami laporkan sebelumnya walapun pernah ada yg tertangkap tangan tapi pungli itu masih berlangsung alasannya disitu terdapat uang yg besar dan mudah dari para sopir truk yg tak masuk jembatan timbang pengawasan dgn cctv tak cukup membuat mereka takut justru mereka mengambil upeti ditempat yg gelap dan antara dini hari menjelang pagi sampai semalam kami lihat pun masih ada yg beroperasi mengambil pungli mohon pak gubernur bawahannya segera menindak lanjuti para pemungut upeti ini beserta oknum yg membekingi dan yg menjengkelkan mereka tahu dgn membaca dan mengakses info ini terima kasih ,Selesai,dinas perhubungan
lapor pak gubernur kami masih meninjau aktifitas pungli yg ternyata masih ada di luar jembatan timbang tanjung kab brebes mohon pak untuk selalu ditinjau dan di tindak agar para pelaku dan oknum merasa jera mereka memanfaatkan waktu yg aman untuk melakukan aksi mereka polsek tanjung kami anggap gagal dalam menangani pemungut liar ini dan terkesan membiarkan kami heran mengapa mereka begitu bengal dan nekatnya untuk terus terusan menarik jatah dari para sopir truk yg kedapatan sengaja tak masuk jembatan karena muatannya berlebihan dan lebih aman membayar uang di luaran yg di manfaatkan oknum dan warga sipil mereka polisi gadungan yg memakai lampu penghenti kendaraan mohon pak ditindak biar mereka benar benar kapok dan tidak mengganggu kenyamanan di jalan raya terima kasih ,Selesai,dinas perhubungan
lapor pak gubernur yth kami masih terus melaporkan aktifitas pungli diluaran jembatan timbang kec tanjung kab brebes kami heran dan sekaligus bingung mengapa mereka masih saja nekat mengambil upeti dijalanan walau pun sudah terpasang cctv jarak jauh mereka memakai penutup wajah agar tak mudah dikenali dengan bekal lampu parkir jam aktif mereka antara jam wib sampai jam wib dan pagi tadi pun kami masih memergoki ada warga sipil yg masih meminta jatah disebelah timur jembatan timbang sekitar pos ternak dan di warung mengapa mereka sering lolos itu karena ada yg bertugas mengawasi keadaan pak entah siapa oknum dibalik semua praktek pungli itu seandainya ada yg memanggil saudara carlan yg dari desa kemurang kulon kami pastikan semua mafia pungli akan terungkap semua kami yakin mereka tak akan pernah berhenti mengambil jatah sebab uang yg mereka dapat sangat besar ada yg menerima setoran dibalik itu semua siang tadi kami lihat semua truk masuk jembatan timbang karena ada petugas dephub yg berada didepan pintu masuk tujuannya jelas biar semua truk masuk jembatan timbang kami harap kedisiplinan itu terus berlangsung biar tidak ada lagi oknum yg memanfaatkan keadaan demi pribadi masing masing terima kasih dgn sangat telah menanggapi dgn serius laporan dari kami ,Selesai,dinas perhubungan
yth pak ganjar mohon utk disampaikan ke bupati brebes dan jajarannya bahwa di desa sitanggal bagian barat kec larangan ada sekelompok pedagang ikan asap dimana asapnya sangat mengganggu dan membahayakan kesehatan warga sekitar kami mohon agar bupati brebes untuk mengukur kualitas udara ambien disana pak terutama pada jam sore sudah banyak warga yg pernafasan dan kesehatannya terganggu pak ganjar mohon bupati brebes utk segera bertindak terimakasih,Selesai,dinas lingkungan hidup dan kehutanan
asalamualaikum pak gubernur warga desa pangebatan kec bantarkawung kab brebes menolak galian c dengan menggunakan alat berat tapi kenapa alat berat tetap beroprasi pak gubernur ,Selesai,dinas energi dan sumber daya mineral
saya warga desa cikandang kec kersana brebes dulu di desa kami th ada tahap pembuatan e ktp tapi sampai saat ini e ktp tersebut belum juga jadi terus saudara saya juga pernah bikin kk melalui salah satu petugas desa dengan membayar sebesar rp tapi setelah jadi ternyata ada kesalahan dalam pengisian tanggal lahir lalu dibawa lagi ke balai desa sehari kemudian dikembalikan lagi katanya udah dibenerin tapi ternyata cuman ditutup aja kolom yang salahnya lalu ditempelin tanggal lahir yang sebenernya dan ternyata kk tersebut tidak dapat digunakan untuk membuat pasport karena datanya masih salah di tanggal lahirnya gimana tuch pak kalo seperti itu dimana tanggung jawabnya uang diterima tapi kerjaan gak becus ,Selesai,"dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil"
asalamualaikum maaf pa sya dulu buat ktp hilag trus buat lagi tapi nik tidak muncul d data sya merantau d jakarta untuk ngurus npwp bpjs dll tidak bisa tolong d bantu pa saya tingal di pakijangan bulakamba brebes,Selesai,"dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil"
tolong perbaikan pelayanan e ktp ke brebes saya dari dlu buat e ktp belum pernah jadi sampai sekarang saya memakai ktp sementara setiap pembuatan ktp kartu tidak penah terlayani dengan alasan blanko kartu yang belum ada ,Selesai,"dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil"
tolong perbaikan pelayanan e ktp ke brebes saya dari dlu buat e ktp belum pernah jadi sampai sekarang saya memakai ktp sementara setiap pembuatan ktp kartu tidak penah terlayani dengan alasan blanko kartu yang belum ada ,Selesai,"dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil"
selamat siang pak gub dan staff pada tanggal september pukul saya baru saja membayar pajak tahunan dan tahunan ganti plat nomor kendaraan roda didalam rincian pembayaran dituliskan sebagai berikut pkb swdkllj adm stnk adm tnkb dengan total tagihan adalah sebesar rp namun dikarenakan saya membeli motor tersebut second dan tidak ada ktp pemilik asal pada saat membayar pajak saya ditagih bayaran sebesar rp dan ketika ditanyakan mereka menjawab memang seperti ini kalau tidak bisa menunjukan ktp asli yang menjadi pertanyaan saya apakah memang ada peraturan terbaru dari pemprov jateng uu yang mengatur apabila tidak ada ktp asli pemilik motor akan dikenakan biaya tambahan rp dikarenakan tidak hanya saya yang membayar tanpa adanya ktp pada setiap harinya dan apabila diakumulasi mungkin bisa berjuta uang yang belum jelas tersebut mohon penjelasan dari staff yang terhormat kami mencoba taat bayar pajak menyempatkan waktu untuk sekedar melaksanakan kewajiban sebagai warga jawa tengah agar pembangunan infrastruktur dan pelayanan publik yang lebih baik lagi kedepannya fyi saat ini saya kuliah jurnalisme di salah satu perguruan tinggi kedinasan di jogja bisa saja saya sebarkan berita ini di media massa namun alangkah lebih baiknya apabila saya konfirmasi terhadap dinas terkait di pemprov jateng tercinta ini agar lebih jelas lagi pembayaran dilakukan di samsat capem bumiayu apabila dengan laporan ini anda menyuruh saya untuk menyelidiknya gontok an sendiri dengan pekerja di samsat alangkah baiknya situs lapor gub dan sms gub di tutup saja mohon follow upnya terimakasih muhammad faiz abdillah jl kh rosul no rt rw desa kalierang kec bumiayu kab brebes sertar faiz gmail com,Selesai,badan pengelola pendapatan daerah
pak saya sedang buat ktp di kabupaten brebes hampir bulan belum jadi kok bisa ,Selesai,"dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil"
pembangunan pabrik di desa tengguli kec tanjung kab brebes tidak mementingkan warga desa sekitar dengan tidak adanya saluran pembuangaan air sehingga bila hujan rumah warga sekitar terendam banjir dan susah untuk surut karna saluran pembungaan tertutup oleh pabrik dan imbasnya keluarga saya harus mengungsi pengaduan terhadap rt dan lurah setempat tidak ada yang merespon tolong di tindak lanjuti ,Selesai,dinas lingkungan hidup dan kehutanan
lapor bapak gubernur yth pelayanan pembuatan e ktp dan administrasi kependudukan lainnya di kec losari kabupaten brebes jateng di persulit dengan alasan komputer error atau blangko habis dari tanggal mau buat e ktp kata petugasnya komputer error dan di suruh datang kembali pada hari senin tapi lagi dengan alasan yang sama komputer error belum lagi di pungli untuk pembuatan surat pengantar dari desanya padahal pembuatan e ktp sudah tidak perlu lagi surat pengantar berikut sumbernya http setkab go id tidak perlu surat rt rw kini mengurus e ktp dan akta kelahiran cukup fotokopi kartu keluarga saya mohon janganlah masyarakat di persulit atau dibuat sulit walaupun persyaratan sudah lengkap yang pada akhirnya mengarahkan masyarakat untuk dibuatkan lewat calo di desa mohon kepada pihak terkait agar di follow up dan jika perlu di sidak pak di tiap tiap desa dan kecamatan mengingat kami masyarakat mau tertib administrasi dan jangan di persulit belum lagi jika rumah kami jauh dari kecamatan kebayang susah menguras waktu dan tenaga kami masyarakat yang mau berubah untuk tertib administrasi kependudukan dan tidak mendukung calo dan pungli terimakasih salam revolusi mental,Selesai,"dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil"
yth gubernur jateng pembuatan perekaman e ktp di kec losari kab brebes sangat di persulit padahal aturan sekarang cukup membawa copy kk saja saya sangat kecewa dan merasa di permainkan oleh petugas kecamatan karena sudah x bolak balik dengan alasan yg sama komputernya lagi error padahal sy lihat orang yg dibawa oleh perangkat desa bisa langsung perekaman apakah ini cara di kecamatan sengaja di persulit dengan alasan error supaya masyarakat pada akhirnya di suruh mengurus lewat calo di desa dengan tarif rb ini yang sy alami pak sekiranya bapak gubernur bisa melihat keadaan ini semoga program presiden untuk memberantas pungli bisa menyentuh kalangan dari bawah terimakasih pak,Selesai,"dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil"
mohon verifikasinya pak saya kemarin perpanjang stnk tahunan ganti plat saat cek fisik di samsat brebes di pantura ko saya diminta bayar ribu rupiah apa untuk pengganti sticker cek fisik ya sayangnya saya ga ada bukti rekaman atau video untuk memperjelas mohon konfirmasinya terima kasih ,Selesai,badan pengelola pendapatan daerah
salam gub pungli di kua kec songgom brebes biaya nikah datang kua rb mhn di benahi suwun,Selesai,inspektorat
saya ingin mengurus surat ahli waris dikelurahan tetapi pihak kelurahan meminta biaya sebesar ribu padahal saya tau kalo biaya untuk mengurus tidak semabal itu dan diperkirakan itu adalah pungli saya mengadukan ini karna ternyata telah banyak kasus yg seperti saya menurut saya ini seperti korupsi tolong bapak gubernur untuk dapat menindak tegasi kasus saya ini kelurahan gandasuli kab brebes makasih,Selesai,inspektorat
selamat malam bapak gubernur maaf mengganggu istri saya mengurus buat surat keterangan ahli waris di kelurahan gandasuli kecamatan brebes kabupaten brebes harus membayar ribu rupiah apakah ini pungli atau hrs bayar ribu sesuai ketentuan pemda brebes mohon kami minta penjelasan karena kami belum tahu apakah sebesar itu untuk surat keterangan ahli waris maklum bagi kami itu sangat mahal karena kami seorang kuli proyek besar harapan kami bisa mendapat jawaban dari bapak terima kasih,Selesai,inspektorat
tolong d lihat lagi daerah saya kec wanasari kab brebes d sini masih banyak pungli seperti buat ktp akte surat tanah dan lain ,Selesai,inspektorat
kpd pihak yg terkait mohon di tertibkan pembuatan ktp di daerah brebes bnyk sekali pungli oleh oknum saya merasa bingung sejak bulan agustus smp skrg ktp saya belum jadi juga sedangkan temen saya bikin bulan september lgsg jadi hari itu juga dgn biaya rb sedangkan saya dgn biaya rb tolong di tindak lanjutkan saya sudah muak harus bolak balik dr jkt ke brebes,Selesai,"dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil"
pak bupati brebes tolong untuk pembuatan ktp di selidiki bnyk oknum pegawai yg pungli saya membuat ktp dr bulan agustus sampe skrg blm jadi sedangkan teman saya bikin ktp bulan september dlm wkt hr lgsg jadi dgn tarif rb sedangkan saya tarif nya rb kl kyk gt terus saya mending pilih yg rb ketimbang rb tp gak jelas kapan jadi nya ,Selesai,"dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil"
